f0,f1,f2,e0,e1,e2,e3,e4,e5
-0.00396729,0.0166016,0.0405884,0.00026753,0.000232998,-0.000229662,-7.6855e-05,0.000557651,-0.000159366
-0.00396729,-0.0166016,0,0.000270275,0.000231051,-0.000223032,-7.92121e-05,0.000553237,-0.000159862
0.00793457,-0.0124512,0,0.000267233,0.000225987,-0.00023202,-7.69121e-05,0.000560527,-0.000162823
-0.00793457,0.00415039,-0.0324707,0.000267236,0.000229647,-0.000229571,-7.70792e-05,0.000557879,-0.000164344
0.0119019,0.0373535,0,0.000267538,0.000228545,-0.000231977,-7.84673e-05,0.000560377,-0.000164814
-0.00396729,-0.0124512,0,0.000270721,0.00022803,-0.000228622,-7.89835e-05,0.000555943,-0.000161716
0.00793457,0.00415039,-0.0324707,0.000268587,0.000231498,-0.000232215,-7.735e-05,0.00055998,-0.000160997
0.0158691,-0.020752,0.00811768,0.000265476,0.0002279,-0.000231641,-8.10517e-05,0.000562301,-0.00016283
-0.0198364,-0.0166016,0,0.000267327,0.000226126,-0.000231615,-7.99448e-05,0.000560902,-0.000165104
-0.0238037,-0.00830078,-0.0405884,0.000267461,0.000223954,-0.00023343,-8.19194e-05,0.000561831,-0.000165029
-0.0119019,0.00830078,0.024353,0.000269165,0.000221998,-0.000231507,-8.04263e-05,0.000560799,-0.000171771
-0.00396729,0.020752,0.0324707,0.000271216,0.000225297,-0.00022945,-7.95845e-05,0.000554991,-0.000166933
0.0158691,0.0290527,0.0487061,0.000268212,0.000225656,-0.000230151,-8.5544e-05,0.00055989,-0.000162575
0.0317383,0.0498047,0.0405884,0.000267548,0.000223753,-0.000234075,-7.98198e-05,0.000563168,-0.000169043
0.0436401,0.0539551,0.00811768,0.000270275,0.000219813,-0.000229798,-8.43725e-05,0.000558201,-0.000170335
0.0238037,0.0415039,0.129883,0.000269572,0.000222998,-0.000231202,-8.445e-05,0.000561477,-0.000168935
0.00793457,0.0539551,0.0649414,0.000268882,0.000220609,-0.000232083,-8.40939e-05,0.000561893,-0.000168476
0.00793457,0.0373535,0.0324707,0.000268305,0.00021587,-0.000232644,-8.41076e-05,0.000562836,-0.00017215
0.027771,0.0332031,-0.024353,0.000269605,0.000221805,-0.000232873,-8.33869e-05,0.000562699,-0.000171018
0.027771,0.0332031,0.0405884,0.000271769,0.00021775,-0.000230174,-8.51773e-05,0.000558646,-0.00017457
0.0436401,0.00415039,0.0649414,0.000271007,0.000219913,-0.00023151,-8.50313e-05,0.000560489,-0.000169977
0.0119019,0.0373535,0.0649414,0.000268753,0.00021328,-0.000234307,-8.60463e-05,0.000563223,-0.000173708
0.00793457,-0.00830078,-0.0324707,0.000267893,0.000225085,-0.00023419,-7.83561e-05,0.000564132,-0.000169402
0.00793457,0.00415039,0.0649414,0.000269308,0.000222652,-0.000233222,-8.28231e-05,0.00056377,-0.000167811
-0.00396729,0.020752,-0.0324707,0.000271024,0.000225628,-0.000231896,-7.76894e-05,0.000559192,-0.000166517
0.0158691,0.0290527,0.0730591,0.000269711,0.000220943,-0.00023197,-8.21857e-05,0.000562845,-0.000171231
-0.0158691,0.0290527,0.138,0.000270367,0.000218683,-0.000231259,-8.36659e-05,0.000562047,-0.000174272
0.0119019,0.0332031,0.10553,0.000270406,0.000217675,-0.000232676,-8.39092e-05,0.000561934,-0.000174514
-0.00793457,0.0373535,0.0324707,0.000270348,0.000216442,-0.00023314,-8.27827e-05,0.000562893,-0.000174522
-0.0357056,0.0539551,0,0.000269818,0.000218482,-0.000233469,-8.3328e-05,0.000562335,-0.000167715
-0.0238037,0.0249023,0.0649414,0.000269646,0.000221773,-0.000232514,-8.21206e-05,0.000562885,-0.000169171
0.00793457,0.0249023,-0.0324707,0.000272118,0.000212072,-0.000228691,-8.19938e-05,0.000559355,-0.000177849
-0.00396729,0.0332031,0.0730591,0.000270776,0.000213764,-0.000230905,-8.02604e-05,0.000561115,-0.000177536
-0.0317383,0.0456543,0.0811768,0.000273305,0.000219901,-0.000229002,-8.15647e-05,0.000557926,-0.000170594
-0.0714111,-0.00830078,-0.0974121,0.000273456,0.000221081,-0.000229321,-7.9723e-05,0.000559608,-0.000175548
-0.0634766,-0.0373535,0,0.000271585,0.000220689,-0.000232273,-7.97164e-05,0.000560318,-0.000173424
-0.0793457,-0.020752,-0.0324707,0.000274014,0.000222351,-0.000227178,-8.23906e-05,0.000557363,-0.000169426
-0.083313,0.0373535,0.0649414,0.000271636,0.000220033,-0.000231061,-8.11449e-05,0.0005605,-0.000169344
-0.055542,0.0581055,0,0.000272266,0.000221118,-0.000232656,-8.10485e-05,0.000562999,-0.000171047
-0.0198364,0.0166016,-0.024353,0.000273583,0.000219117,-0.000228267,-8.09971e-05,0.000559196,-0.000175724
-0.0674438,0.020752,-0.0974121,0.00027287,0.000217501,-0.000231355,-7.992e-05,0.000560578,-0.000176459
-0.0357056,0.0373535,-0.0324707,0.000273341,0.000216235,-0.00023218,-7.62703e-05,0.000558998,-0.000180022
-0.0515747,0.0332031,0.10553,0.00027035,0.000227734,-0.000231805,-7.52494e-05,0.000559895,-0.000164543
-0.0158691,0.0332031,0.0730591,0.000270175,0.000227587,-0.000233485,-7.67378e-05,0.00056384,-0.000167343
-0.0238037,-0.00830078,-0.0649414,0.000275729,0.000219652,-0.00022939,-7.92346e-05,0.000559366,-0.000173746
-0.0396729,0.00415039,0.024353,0.0002739,0.000221591,-0.000229582,-8.08119e-05,0.000559725,-0.00017088
-0.0515747,-0.0166016,0.0324707,0.000274819,0.000217142,-0.000230838,-8.15836e-05,0.000559755,-0.000174767
-0.0476074,-0.020752,0,0.000275595,0.000222779,-0.000229156,-7.69614e-05,0.000556761,-0.000174705
-0.0198364,-0.0332031,-0.0324707,0.000273203,0.000220424,-0.000231918,-8.12537e-05,0.000562244,-0.000175499
-0.00396729,-0.0498047,0.0324707,0.000272309,0.000218315,-0.000231613,-8.14697e-05,0.000562392,-0.000172581
-0.083313,-0.0166016,0.0568237,0.000274786,0.000220464,-0.000229959,-7.82807e-05,0.000558086,-0.000175324
-0.0357056,-0.0290527,0.0324707,0.000273572,0.000220068,-0.000231617,-8.11632e-05,0.000561534,-0.00016983
-0.00396729,-0.0332031,0.0324707,0.000273733,0.000218113,-0.000230893,-8.25163e-05,0.00056139,-0.000177387
0,-0.0332031,-0.0324707,0.000273568,0.00021955,-0.000229343,-8.25547e-05,0.000560041,-0.000172913
-0.0198364,-0.0166016,0.0324707,0.000272986,0.000217877,-0.000231266,-8.01078e-05,0.000562191,-0.000173873
-0.00793457,-0.0664063,0,0.000272672,0.000217715,-0.000232047,-7.93141e-05,0.000563301,-0.000176447
0.027771,-0.0290527,0.0892944,0.00027201,0.000220236,-0.000231032,-8.26863e-05,0.000564417,-0.000171864
0.0436401,-0.0332031,0.0649414,0.0002718,0.000210067,-0.000231572,-8.37566e-05,0.000564277,-0.000180277
0.0396729,-0.0124512,0.0649414,0.000273731,0.000220486,-0.000229732,-8.0355e-05,0.000559447,-0.000171647
0.0595093,-0.0166016,0.0405884,0.000271982,0.000215911,-0.00023096,-8.65585e-05,0.000563224,-0.000175386
0.0476074,-0.0871582,0.0649414,0.00026965,0.00021279,-0.000235604,-8.49699e-05,0.000567896,-0.000177261
-0.0198364,-0.0664063,0.0568237,0.000272606,0.000214223,-0.000230751,-8.58874e-05,0.000564586,-0.000177097
-0.00793457,-0.0166016,0.0324707,0.000274378,0.000215634,-0.00022939,-8.34204e-05,0.000563011,-0.000179431
0.0238037,-0.0124512,0.0324707,0.000269853,0.00021518,-0.000234039,-8.38198e-05,0.000567739,-0.000176178
0.0436401,-0.0166016,-0.0649414,0.000271712,0.000216774,-0.000230718,-8.13331e-05,0.000563959,-0.000179312
0.0714111,-0.0166016,0.00811768,0.000272322,0.000214783,-0.00022981,-8.27308e-05,0.000562329,-0.000173743
0.0436401,0.020752,0.00811768,0.000273991,0.00021374,-0.000231829,-8.39405e-05,0.00056192,-0.000178988
0.055542,0.020752,0,0.000274482,0.000214585,-0.000230599,-8.15176e-05,0.000559856,-0.000177382
0.0396729,-0.0124512,0,0.000272015,0.000211764,-0.000230969,-8.88599e-05,0.000564864,-0.000178398
0.0396729,0.020752,-0.0324707,0.000270371,0.000220531,-0.000232834,-8.18339e-05,0.000562656,-0.000170859
0.0119019,0.0373535,0,0.000272173,0.000213922,-0.000230829,-8.51681e-05,0.0005641,-0.000177288
0.00793457,0.020752,-0.0649414,0.000272862,0.000217216,-0.000231602,-8.28315e-05,0.000564207,-0.000175231
-0.00793457,-0.00830078,-0.0974121,0.000272054,0.000208229,-0.000231929,-8.71411e-05,0.000565298,-0.000181997
-0.00793457,0.0249023,-0.0649414,0.000273398,0.000211883,-0.000230578,-8.67896e-05,0.000562879,-0.000179641
0.00793457,0.020752,-0.0892944,0.000273839,0.000213138,-0.000229094,-8.74077e-05,0.000560531,-0.000178226
-0.00396729,0.00415039,-0.0892944,0.000272625,0.00021239,-0.000229118,-8.76622e-05,0.00056354,-0.000181847
-0.00396729,-0.0124512,-0.0324707,0.000273961,0.00020992,-0.000228925,-8.63901e-05,0.000562805,-0.000185444
-0.00396729,0.00415039,0,0.000276365,0.000211866,-0.00022637,-8.32247e-05,0.000559858,-0.000181327
0.027771,0.0166016,-0.024353,0.000276624,0.000211056,-0.000229609,-8.14443e-05,0.000559713,-0.000185421
0.0436401,-0.0166016,-0.0974121,0.000276036,0.000206239,-0.000226796,-8.66605e-05,0.00056113,-0.000188042
0.055542,0.0249023,-0.0974121,0.000276374,0.000209379,-0.000226267,-8.32836e-05,0.000557886,-0.000183169
0.055542,0.0249023,-0.0324707,0.00027559,0.000211757,-0.000227382,-8.61927e-05,0.000561957,-0.000178541
0.0119019,0.0373535,-0.0892944,0.000275182,0.00021268,-0.000226835,-8.4199e-05,0.000561056,-0.000179149
-0.0198364,0.0332031,0.0405884,0.000276076,0.000207854,-0.000226872,-8.64843e-05,0.000561498,-0.000182884
-0.0357056,0,0.0730591,0.000276444,0.000212699,-0.000228387,-8.22557e-05,0.000559999,-0.000181496
-0.0396729,-0.00830078,-0.10553,0.000274755,0.000211624,-0.000229634,-8.35374e-05,0.000563625,-0.000181668
-0.0198364,0.0373535,0.0649414,0.000276978,0.000209001,-0.000225354,-8.75952e-05,0.00055993,-0.000183525
-0.0198364,0.0332031,-0.024353,0.000277662,0.000206188,-0.000226286,-8.48133e-05,0.000559023,-0.000189196
-0.00396729,0.0373535,-0.0568237,0.000276792,0.000208987,-0.000226466,-8.45079e-05,0.00055995,-0.000182218
-0.00793457,0.00415039,-0.0324707,0.00027756,0.000212158,-0.000226111,-7.94466e-05,0.000556606,-0.000181265
-0.00396729,0.00415039,0.0324707,0.000276273,0.000212042,-0.000227031,-8.31812e-05,0.000559945,-0.000182043
-0.0357056,0.0373535,0,0.000276674,0.000208027,-0.000226842,-8.30024e-05,0.000559917,-0.000184475
-0.00396729,0.0166016,-0.0892944,0.000275308,0.000209815,-0.000227306,-8.40327e-05,0.000560028,-0.000180949
-0.0238037,-0.00830078,-0.129883,0.00027612,0.000204159,-0.000226865,-8.24503e-05,0.000560369,-0.000189417
-0.00793457,0.00415039,-0.0324707,0.000277422,0.000208032,-0.000226206,-8.36651e-05,0.000560248,-0.000188327
-0.00793457,0.0249023,-0.0974121,0.000276733,0.000213356,-0.00022493,-7.84656e-05,0.000556057,-0.000183017
0.0119019,0.0539551,-0.024353,0.000277637,0.000207691,-0.000226698,-8.38298e-05,0.000559465,-0.000187803
0.0119019,0,0.00811768,0.000275443,0.000207357,-0.000230109,-8.23024e-05,0.000563529,-0.000186147
-0.00396729,0.0332031,0.0405884,0.000276588,0.000201437,-0.000227995,-8.33903e-05,0.000561259,-0.000192248
-0.0198364,0,0.0405884,0.000280233,0.000209381,-0.000221816,-7.84319e-05,0.000553558,-0.000188062
-0.00396729,0.00415039,0.0324707,0.000278979,0.000205834,-0.000227645,-8.15349e-05,0.00055776,-0.000185939
0.0238037,-0.00830078,-0.0405884,0.00027759,0.000207682,-0.000228682,-8.14919e-05,0.000559894,-0.000184786
-0.0198364,0.00415039,-0.00811768,0.00027668,0.000208016,-0.00022862,-8.19637e-05,0.000562343,-0.000188251
-0.0238037,0.020752,0.0649414,0.000277375,0.00020437,-0.000227488,-8.49815e-05,0.000561656,-0.000184975
0.0119019,0,0.0405884,0.000276333,0.000201906,-0.000233043,-8.60407e-05,0.000565453,-0.000188408
0.0436401,-0.0124512,-0.0649414,0.000278034,0.000205831,-0.000227221,-8.67041e-05,0.000561065,-0.000185003
0.055542,0.00830078,-0.0649414,0.000276759,0.000207236,-0.000227182,-8.11893e-05,0.000558708,-0.000186875
0.0396729,0.0581055,0,0.000276854,0.000207195,-0.000229039,-8.65193e-05,0.000562216,-0.000186903
0.0119019,0.020752,0,0.000277493,0.000202823,-0.000228436,-8.83007e-05,0.000563633,-0.000186769
-0.0198364,0.00415039,0,0.000276636,0.000207761,-0.000229405,-8.40734e-05,0.000563193,-0.000186775
0.00793457,0.00415039,-0.0892944,0.000274189,0.00020931,-0.000229779,-8.69364e-05,0.000563815,-0.000181074
0.0238037,0.0415039,-0.0324707,0.000278292,0.000207436,-0.000229138,-8.3195e-05,0.000560224,-0.00018892
0.0238037,0.0415039,0,0.000276899,0.000207018,-0.000228783,-8.77167e-05,0.000564114,-0.000183398
0.0238037,0.0415039,0.0324707,0.000276852,0.000196662,-0.000228688,-8.48549e-05,0.000562122,-0.000196776
0.027771,0.0705566,-0.024353,0.000276177,0.00020555,-0.000231142,-8.6771e-05,0.000564909,-0.000186028
0.0436401,0.0332031,0.0405884,0.000277996,0.000202637,-0.00022915,-8.33997e-05,0.000560341,-0.000189603
0.0119019,0.00415039,-0.0324707,0.000277274,0.000195677,-0.000231784,-8.6349e-05,0.000560906,-0.000196721
-0.00793457,-0.00830078,-0.0405884,0.000275833,0.000204307,-0.000230926,-8.87354e-05,0.000564692,-0.000184654
0.00793457,0.0249023,0,0.000277672,0.00020241,-0.000230225,-8.80501e-05,0.000562909,-0.000187629
0.0119019,0.020752,0,0.000278769,0.000203117,-0.000231549,-8.21368e-05,0.00056216,-0.000188087
0.027771,0.0332031,0.0162354,0.000276528,0.000203219,-0.000230477,-8.71441e-05,0.000564825,-0.000189861
-0.0476074,0,0.0405884,0.000275651,0.000206696,-0.0002326,-8.24845e-05,0.000567169,-0.000189373
-0.0357056,-0.0166016,0,0.00027681,0.000202941,-0.000230841,-8.57499e-05,0.000565416,-0.000188918
-0.00793457,-0.00830078,-0.0405884,0.000277937,0.000198948,-0.00022979,-9.11895e-05,0.000564551,-0.000192133
-0.00793457,0.0249023,-0.0730591,0.000279641,0.000199444,-0.000228117,-8.37629e-05,0.000560196,-0.000195511
-0.00396729,0.0166016,0.0324707,0.000278045,0.000200356,-0.000230561,-8.7281e-05,0.000565915,-0.000195938
-0.00396729,0.0124512,-0.0162354,0.000278312,0.000201712,-0.000231537,-8.81941e-05,0.000565966,-0.000189608
-0.0396729,-0.0124512,0,0.000279321,0.000206469,-0.00022886,-8.3467e-05,0.000561229,-0.000188158
-0.0238037,0.00830078,-0.10553,0.000277592,0.000204196,-0.000231531,-8.69553e-05,0.000566138,-0.000191334
-0.0198364,0.0539551,-0.024353,0.000277973,0.000202235,-0.000233533,-8.7223e-05,0.00056671,-0.000193338
-0.0198364,0.0498047,0.00811768,0.000278614,0.000201564,-0.000231601,-8.4464e-05,0.000565058,-0.000194701
-0.0357056,0,0,0.000279961,0.000204346,-0.000229555,-8.49946e-05,0.000564414,-0.000186216
-0.0674438,-0.0290527,0.024353,0.000277499,0.000204604,-0.000232486,-8.82249e-05,0.000566955,-0.000189311
-0.0198364,0,0.0649414,0.000277633,0.000203954,-0.000232211,-8.81251e-05,0.000568233,-0.000188975
-0.0198364,0.0498047,0.0730591,0.000277391,0.000204773,-0.000231565,-8.606e-05,0.000567156,-0.000187313
0.0119019,-0.0124512,-0.0324707,0.000280059,0.000198283,-0.000228633,-9.0442e-05,0.000565081,-0.000193842
-0.0198364,0,0.024353,0.000276448,0.00019691,-0.000233234,-8.67802e-05,0.000570188,-0.000196435
-0.0357056,0.020752,0,0.00027933,0.000202787,-0.00023065,-8.68605e-05,0.000567451,-0.000191638
-0.0198364,0.0332031,0.0730591,0.000277075,0.000207719,-0.000234012,-8.55703e-05,0.000570532,-0.00018438
-0.0198364,0.0166016,0.0649414,0.000281148,0.000200692,-0.00023037,-8.45975e-05,0.000564162,-0.000197485
-0.0158691,0,0.0324707,0.000278515,0.000206072,-0.000231368,-8.70513e-05,0.000566776,-0.000187515
-0.0674438,0,0.0324707,0.000276987,0.000204085,-0.000234125,-8.58935e-05,0.000570031,-0.00019025
-0.0952148,-0.0166016,0.0649414,0.000279158,0.000205427,-0.000232825,-8.03819e-05,0.000568222,-0.000189812
-0.0674438,0.00415039,0,0.000278864,0.000206284,-0.000231131,-8.48696e-05,0.000567757,-0.000187525
-0.0396729,-0.0124512,-0.0324707,0.000278023,0.000205933,-0.000234084,-8.4441e-05,0.000569842,-0.00018957
-0.0515747,0.0498047,0.0324707,0.000277472,0.000203748,-0.000235551,-8.581e-05,0.000571778,-0.000190057
-0.0674438,-0.0166016,0.0324707,0.000276376,0.000209454,-0.000236298,-8.49107e-05,0.00057215,-0.00018426
-0.0515747,0,0.0649414,0.000275944,0.000201892,-0.00023549,-8.52237e-05,0.000570094,-0.000194925
-0.0198364,-0.0124512,0,0.000279287,0.000205589,-0.000231735,-8.91658e-05,0.000566757,-0.000190373
0.00793457,0.0373535,0.10553,0.000276209,0.000207351,-0.00023443,-8.61368e-05,0.000570721,-0.000187498
0,0.0166016,0.138,0.000277116,0.000207094,-0.000236334,-8.47685e-05,0.000571677,-0.000186586
-0.0198364,-0.0166016,0.0324707,0.000278659,0.00020545,-0.00023322,-9.46584e-05,0.000568533,-0.000187351
-0.0357056,-0.0166016,0.0324707,0.000275264,0.000202315,-0.000235684,-8.78984e-05,0.000572132,-0.000189567
-0.0357056,-0.0166016,0.0974121,0.00027741,0.000206052,-0.00023437,-8.68032e-05,0.000569392,-0.000187034
-0.0198364,0.0166016,-0.024353,0.000277649,0.000206404,-0.000234473,-8.61466e-05,0.00057054,-0.00018512
0.0119019,0,0.0730591,0.000276612,0.000207535,-0.000236165,-8.69696e-05,0.000573254,-0.000187292
-0.0198364,-0.0166016,0.0649414,0.000276618,0.000207223,-0.000235924,-8.87833e-05,0.000573339,-0.000188223
-0.0198364,-0.0166016,0.0892944,0.000277008,0.000201571,-0.000235928,-9.08194e-05,0.000571373,-0.000188863
-0.0238037,0.00830078,-0.0405884,0.000277777,0.000206288,-0.000232265,-9.19812e-05,0.000569157,-0.00018574
0.0436401,0.0373535,0.10553,0.000277215,0.000209903,-0.000232346,-8.8318e-05,0.000569445,-0.000183253
0.0476074,0.0124512,0.0405884,0.000275273,0.000204159,-0.000235486,-9.00081e-05,0.000574064,-0.000188737
-0.0198364,-0.0166016,-0.0324707,0.000278101,0.000203674,-0.00023305,-8.86632e-05,0.000570983,-0.000190124
-0.0238037,-0.0290527,0.0568237,0.000274584,0.000209355,-0.000235224,-8.73189e-05,0.000573604,-0.000184953
0.0396729,-0.0124512,0.0324707,0.000276546,0.00020386,-0.000234251,-8.90288e-05,0.000572559,-0.000191306
0.0595093,0,0.0324707,0.000276141,0.000205507,-0.000235261,-8.84254e-05,0.000572354,-0.000188058
0.0436401,-0.0166016,0.0730591,0.000275534,0.000206362,-0.000236028,-8.86564e-05,0.000574108,-0.000188109
-0.0198364,-0.0498047,0.154236,0.000275188,0.000206048,-0.00023375,-9.14579e-05,0.000571929,-0.000186095
-0.00396729,-0.0332031,0.129883,0.000276109,0.000211123,-0.000233141,-8.56005e-05,0.000571258,-0.000184777
-0.0198364,-0.0124512,0,0.000276218,0.000204898,-0.000236459,-8.94415e-05,0.000573717,-0.000188641
-0.0198364,-0.0124512,0,0.000277238,0.000210078,-0.000233512,-8.64582e-05,0.000569123,-0.000182543
-0.0198364,-0.0124512,0.0324707,0.000276825,0.000209867,-0.000233569,-8.49873e-05,0.000569167,-0.000183364
-0.0515747,-0.0664063,0.121765,0.000275753,0.00020821,-0.000235049,-8.9154e-05,0.000573467,-0.000188749
-0.0198364,-0.0498047,0.0324707,0.000276027,0.000211103,-0.000232084,-8.78763e-05,0.000570985,-0.000186144
0.0119019,0,-0.0568237,0.000278874,0.000210533,-0.000232516,-8.40851e-05,0.00056674,-0.000186448
-0.00396729,0.0166016,0.0405884,0.000276635,0.000211931,-0.00023273,-8.75424e-05,0.000570849,-0.000182682
-0.0198364,0,0.0324707,0.000275158,0.00020913,-0.000236,-8.87808e-05,0.000573728,-0.000184719
-0.0357056,-0.0498047,0.024353,0.000276947,0.000208754,-0.00023308,-8.78831e-05,0.000571322,-0.000184638
-0.0357056,-0.0664063,0.0568237,0.000275201,0.000212304,-0.000234432,-8.8719e-05,0.000572871,-0.000181701
-0.0674438,-0.0290527,-0.0324707,0.000275504,0.000212687,-0.000234114,-8.66692e-05,0.000573065,-0.000181479
-0.0238037,-0.0249023,-0.0974121,0.000277296,0.000210718,-0.000233097,-9.05869e-05,0.000570807,-0.000185453
-0.0357056,-0.0332031,-0.0324707,0.000274321,0.000219093,-0.000232753,-8.49876e-05,0.000570875,-0.000180186
-0.0317383,-0.0373535,-0.0324707,0.000277403,0.000212464,-0.000230058,-8.79092e-05,0.000569285,-0.000180762
-0.0515747,-0.0332031,0.0649414,0.000277035,0.000209611,-0.000231994,-9.21632e-05,0.00056983,-0.000185416
-0.0357056,-0.0332031,0.0324707,0.000277973,0.000211535,-0.000231416,-8.6782e-05,0.000569388,-0.000183802
0.0119019,-0.0332031,-0.0324707,0.000278001,0.000211903,-0.000230204,-8.93581e-05,0.000567722,-0.000180391
-0.00396729,-0.0498047,-0.0324707,0.00027785,0.000208678,-0.00023248,-8.71989e-05,0.000570798,-0.000186239
-0.0198364,-0.0498047,0.024353,0.000277566,0.000211107,-0.000230095,-8.7729e-05,0.000568619,-0.000182038
-0.0357056,-0.0332031,0.0324707,0.000279398,0.00020619,-0.000226576,-9.43459e-05,0.000565831,-0.000185875
-0.0198364,-0.0166016,-0.0568237,0.00027743,0.000211603,-0.00023002,-8.92536e-05,0.000569143,-0.000182015
-0.0238037,-0.0290527,0,0.000278177,0.000214372,-0.000228837,-8.66292e-05,0.000565992,-0.000180162
-0.0238037,-0.0290527,-0.0324707,0.000277805,0.000208589,-0.000230961,-8.98041e-05,0.000567914,-0.000183883
-0.0634766,0,-0.0649414,0.000278364,0.000215847,-0.000229249,-8.45123e-05,0.00056685,-0.000181582
-0.0634766,-0.020752,-0.0324707,0.000277785,0.000213933,-0.00022849,-8.74905e-05,0.000567046,-0.000179505
-0.0515747,-0.0290527,-0.0324707,0.000274461,0.000213191,-0.000231311,-8.3466e-05,0.000570898,-0.000181705
-0.0396729,-0.0124512,-0.0649414,0.00027962,0.00021172,-0.000227049,-8.54731e-05,0.000565483,-0.000185908
-0.0357056,0,0,0.000278073,0.000205085,-0.000230489,-8.60856e-05,0.00056786,-0.000189825
-0.0357056,0.0166016,-0.024353,0.000279163,0.000209568,-0.00022818,-8.59687e-05,0.000566299,-0.000187768
-0.0198364,-0.0166016,0,0.000278627,0.000204682,-0.000228394,-8.69607e-05,0.00056698,-0.000188177
-0.0198364,-0.0166016,0,0.000276843,0.000201221,-0.000233494,-8.98767e-05,0.000569703,-0.000189945
-0.00396729,0,0.0324707,0.000280596,0.000209165,-0.000224431,-8.92018e-05,0.000563019,-0.000183753
-0.0198364,-0.0290527,0,0.000279825,0.00020467,-0.000228548,-9.1079e-05,0.000565649,-0.000187244
-0.0357056,-0.0124512,-0.0405884,0.000278527,0.000213496,-0.000228578,-8.38299e-05,0.000566495,-0.000181997
-0.0198364,-0.0290527,-0.0649414,0.000279864,0.000209563,-0.000226672,-8.73894e-05,0.000564794,-0.000185203
